"","ID","BldType_True","BldType_Pred","FA_True_scaled","FA_Pred_scaled","FA_True","FA_Pred"
"10747",53641,2,2,-1.62922868741543,-1.14302754402161,0,33.3802936254651
"10748",53653,1,1,-0.56021650879567,-0.105812333524227,73.39337,104.590632699384
"10749",53661,1,1,-0.098782138024357,0.0659963488578796,105.073293,116.38621225168
"10750",53663,1,1,-0.0663058186738835,0.221219286322594,107.302965,127.043092228991
"10751",53665,1,1,2.25710419485792,0.548616826534271,266.817416,149.520674137244
"10752",53672,1,1,-0.446549391069012,0.465407103300095,81.197222,143.80788421112
"10753",53679,2,2,-0.303112313937754,-0.286514312028885,91.04494,92.18448108262
"10754",53683,1,2,5.07983761840325,1.47840631008148,460.613074,213.355665873444
"10755",53684,1,0,-0.378890392422192,-0.319593876600266,85.842372,89.9133930907499
"10756",53690,1,1,0.557510148849797,0.612734735012054,150.131248,153.922709469164
"10757",53695,1,1,-0.351826792963464,0.0884436815977097,87.700432,117.927340996738
"10758",53699,0,0,-1.62922868741543,-0.834886133670807,0,54.5358398339264
"10759",53700,2,1,-0.108254397834912,-0.301274210214615,104.422972,91.171135593791
"10760",53701,1,1,0.48849797023004,0.434121906757355,145.393195,141.659989125071
"10761",53706,0,0,-1.62922868741543,-0.944750308990478,0,46.9930800504107
"10762",53707,1,2,-0.336941813261164,0.031082596629858,88.722365,113.989197524806
"10763",53708,1,1,0.335588633288227,-0.152816012501717,134.895156,101.363580219019
"10764",53713,2,1,2.83761840324763,1.3357275724411,306.672803,203.560011911584
"10765",53714,1,1,0.929634641407307,0.06864994764328,175.679573,116.568395917483
"10766",53718,1,1,1.29634641407307,0.478570193052292,200.856286,144.711600310756
"10767",53720,1,1,-0.22192151556157,-0.0991197526454926,96.61912,105.050113961162
"10768",53731,1,1,0.359945872801082,0.0644258186221123,136.56741,116.278387000486
"10769",53738,2,2,-0.301759133964817,-0.500417709350586,91.137843,77.4988755321216
"10770",53743,1,1,-0.654939106901218,-0.0497531034052372,66.89016,108.43939691398
"10771",53745,1,1,0.00676589986468209,0.209188893437386,112.319727,126.217141791823
"10772",53748,2,2,1.62922868741543,0.48510092496872,223.710424,145.159969780721
"10773",53750,2,1,-1.62922868741543,0.866014063358307,0,171.311682046323
"10774",53764,1,1,-0.00811907983761838,0.339012235403061,111.297794,135.130204488476
"10775",53765,0,0,-1.62922868741543,-1.39500093460083,0,16.0809806196837
"10776",53770,0,0,-1.62922868741543,-1.19096159934998,0,30.0893658618004
"10777",53776,2,1,0.535859269282815,0.485848367214203,148.6448,145.211285665023
"10778",53777,1,1,0.764546684709066,0.491791397333145,164.345407,145.61930628178
"10779",53779,1,1,0.806495263870095,0.814354717731476,167.2254,167.7649932963
"10780",53788,1,1,0.530446549391069,1.30336129665375,148.273188,201.337894987294
"10781",53797,1,1,3.79837618403248,2.65540242195129,372.633933,294.162707041634
"10782",53799,1,1,1.56021650879567,0.455724596977234,218.972371,143.143128670169
"10783",53802,1,1,1.07713125845737,0.541329443454742,185.806,149.020356541819
"10784",53803,0,0,-1.62922868741543,-1.46149039268494,0,11.5161257977612
"10785",53805,1,1,3.65629228687415,2.33371329307556,362.879118,272.077037923217
"10786",53815,1,1,0.108254397834912,-0.130952641367912,119.287452,102.864616894899
"10787",53819,1,1,-0.189445196211096,-0.278399467468262,98.848792,92.7416083083353
"10788",53822,1,1,0.828146143437077,0.390328586101532,168.711848,138.653344812962
"10789",53829,0,1,0.322056833558863,-0.194520607590675,133.966126,98.5003380228296
"10790",53831,1,1,0.0649526387009472,0.246546939015388,116.314556,128.781970253481
"10791",53837,0,0,-1.62922868741543,-0.898741245269775,0,50.1518469050288
"10792",53847,2,0,-0.189445196211096,-0.286585986614227,98.848792,92.1795602412425
"10793",53852,1,1,1.20703653585927,0.427145928144455,194.724688,141.181051102017
"10794",53863,1,1,0.430311231393776,0.705317437648773,141.398366,160.279004267404
"10795",53877,1,2,0.151556156968877,0.0979495793581009,122.260348,118.579971420847
"10796",53890,1,1,-0.193504736129905,0.635274589061737,98.570083,155.470190294078
"10797",53892,2,2,-0.301759133964817,-0.500417709350586,91.137843,77.4988755321216
"10798",53895,1,1,-1.09066305818674,0.478962868452072,36.975394,144.738559564806
"10799",53899,1,1,0.820027063599459,0.875892460346222,168.15443,171.98988652298
"10800",53903,2,0,-0.641407307171854,-1.67715799808502,67.81919,-3.2906020176126
"10801",53908,1,1,-0.246278755074425,0.374865502119064,94.946866,137.591721880349
"10802",53912,1,1,-1.03788903924222,0.512647449970245,40.598611,147.051185186949
"10803",53915,1,1,-0.265223274695534,0.456541448831558,93.646224,143.19920989317
"10804",53919,1,1,0.146143437077131,0.0713620036840439,121.888736,116.754592984683
"10805",53922,2,2,-0.0893098782138024,-0.213360473513603,105.723614,97.2068810556534
"10806",53923,1,1,0.083897158322057,-0.467992633581161,117.615198,79.7250293878205
"10807",53924,0,0,-1.62922868741543,-1.32181477546692,0,21.1055995750348
"10808",53925,1,1,0.364005412719892,0.712385833263397,136.846119,160.764287209008
"10809",53935,2,1,-0.0649526387009472,-0.812345087528229,107.395868,56.0834025023567
"10810",53941,1,1,1.52368064952639,1.11997056007385,216.46399,188.747145832538
"10811",53942,0,1,-1.62922868741543,-0.355077296495438,0,87.4772676496027
"10812",53952,1,1,-0.266576454668471,-0.00936161354184151,93.553321,111.212487454653
"10813",53957,1,1,0.0216508795669825,0.25337877869606,113.34166,129.251012372451
"10814",53961,2,2,-1.62922868741543,-0.339376419782638,0,88.5552163174979
"10815",53964,1,1,1.61569688768606,0.264668732881546,222.781394,130.026127755971
"10816",53965,1,1,0.129905277401894,-0.677355647087097,120.7739,65.3511453274952
"10817",53966,2,2,-0.248985115020298,0.0965608358383179,94.76106,118.484626794265
"10818",53980,1,1,1.55074424898511,-0.212098017334938,218.32205,97.2935553847983
"10819",53981,0,0,-1.62922868741543,-1.24094939231873,0,26.6574380894005
"10820",53991,1,1,0.599458728010826,0.303724616765976,153.011241,132.707521844772
"10821",53993,1,1,-0.278755074424898,0.283590078353882,92.717194,131.325178727441
"10822",53996,2,2,0.3382949932341,0.252186328172684,135.080962,129.169144303762
"10823",53997,0,0,-1.62922868741543,-0.974876463413238,0,44.9247593685252
"10824",54011,1,1,0.611637347767253,0.561565458774567,153.847368,150.409666588418
"10825",54012,2,0,4.13531799729364,-0.500065565109253,395.76678,77.5230521066401
"10826",54014,2,2,0.91339648173207,-0.41383108496666,174.564737,83.44350767716
"10827",54018,1,1,0.0595399188092016,0.525799870491028,115.942944,147.95416878712
"10828",54025,1,1,0.280108254397835,0.086428090929985,131.086133,117.788959980503
"10829",54026,1,1,-0.171853856562923,0.463718414306641,100.056531,143.69194673296
"10830",54027,0,1,-1.62922868741543,-0.673105895519257,0,65.6429133685565
"10831",54043,1,1,-0.0798376184032475,-0.550566256046295,106.373935,74.0559111616384
"10832",54048,0,2,-1.62922868741543,-1.79845035076141,0,-11.6179669402861
"10833",54052,1,1,1.33694181326116,0.832264065742493,203.643376,168.99456526126
"10834",54057,1,0,-0.0703653585926928,-0.457982301712036,107.024256,80.4122918955705
"10835",54065,1,1,6.70365358592693,0.574917137622833,572.096674,151.326330332228
"10836",54084,1,1,0.638700947225981,0.74205756187439,155.705428,162.801409142733
"10837",54086,1,1,-0.0581867388362651,-0.225175425410271,107.860383,96.395721787848
"10838",54087,2,2,0.158322056833559,-0.213360473513603,122.724863,97.2068810556534
"10839",54088,1,1,-0.0649526387009472,0.640530586242676,107.395868,155.831042446687
"10840",54091,1,1,-0.364005412719892,0.331812739372253,86.864305,134.63592080624
"10841",54097,1,1,-0.49255751014885,0.6670241355896,78.03852,157.649965475555
"10842",54106,1,1,0.60893098782138,0.042150404304266,153.661562,114.749061369188
"10843",54107,2,2,1.35859269282815,-0.535664439201355,205.129824,75.0790001210037
"10844",54114,1,1,-0.174560216508796,1.05982160568237,99.870725,184.617600301572
"10845",54115,1,1,0.774018944519621,0.614080488681793,164.995728,154.015102613963
"10846",54117,1,1,0.562922868741543,0.27999672293663,150.50286,131.078475772176
"10847",54118,1,1,0.646820027063599,-0.0559617839753628,156.262846,108.013137981286
"10848",54120,2,1,2.58186738836265,1.59084713459015,289.114136,221.075326323828
"10849",54122,1,1,-0.30446549391069,0.642679631710052,90.952037,155.978585844497
"10850",54123,1,1,0.0554803788903926,0.432703852653503,115.664235,141.562632171048
"10851",54125,1,1,0.368064952638701,-0.142817810177803,137.124828,102.050009968997
"10852",54132,2,1,1.12584573748309,0.218015924096107,189.150508,126.823164379866
"10853",54139,1,1,-0.225981055480379,0.238353610038757,96.340411,128.219454655305
"10854",54141,0,0,-1.62922868741543,-1.50840771198273,0,8.29500236858115
"10855",54152,1,1,0.0784844384303112,0.0370870940387249,117.243586,114.401438197837
"10856",54162,0,0,-1.62922868741543,-2.05758237838745,0,-29.4087584418044
"10857",54178,1,1,-0.0405953991880919,0.335019707679749,109.068122,134.856096232
"10858",54181,1,1,0.687415426251691,-0.0237722434103489,159.049936,110.223121092861
"10859",54185,1,1,0.719891745602165,-0.0451389811933041,161.279608,108.756180937117
"10860",54187,0,1,-1.62922868741543,-0.317540675401688,0,90.054356269903
"10861",54202,1,1,2.8552097428958,0.52038586139679,307.880542,147.582468276515
"10862",54212,1,1,0.86468200270636,0.658249378204346,171.220229,157.047531725672
"10863",54214,0,0,-1.62922868741543,-0.500065565109253,0,77.5230521066401
"10864",54215,0,0,-1.62922868741543,-0.313011258840561,0,90.3653247997322
"10865",54221,1,1,0.341001353179973,-0.026519138365984,135.266768,110.034532148916
"10866",54229,1,1,1.05142083897158,0.669464766979218,184.040843,157.817527797289
"10867",54231,1,1,0.311231393775372,0.173495128750801,133.222902,123.766575062342
"10868",54233,2,2,-0.354533152909337,-0.849836885929108,87.514626,53.5093911982443
"10869",54239,1,1,-0.13531799729364,0.980157971382141,102.564912,179.148268235318
"10870",54245,2,1,3.94587280108254,1.74447393417358,382.76036,231.622622948925
"10871",54251,1,1,-0.181326116373478,0.307554513216019,99.40621,132.970464599626
"10872",54253,2,1,-1.62922868741543,-0.402747988700867,0,84.2044211646296
"10873",54254,0,2,-1.62922868741543,-0.169947013258934,0,100.187445931505
"10874",54257,2,1,-1.62922868741543,-1.54842162132263,0,5.54783473844073
"10875",54259,1,2,0.0595399188092016,-0.0318408496677876,115.942944,109.669168372509
"10876",54261,1,1,0.573748308525034,0.21076987683773,151.246084,126.325684708345
"10877",54271,2,2,-1.62922868741543,0.125289767980576,0,120.457020737563
"10878",54276,1,1,1.95128552097429,0.721938014030457,245.821338,161.420095207611
"10879",54289,1,1,0.725304465493911,0.00828968361020088,161.65122,112.424342856088
"10880",54318,1,1,-0.0243572395128551,0.379426449537277,110.182958,137.904855171166
"10881",54321,2,2,-0.415426251691475,-0.0979133546352386,83.333991,105.132939598984
"10882",54325,1,1,0.978349120433018,0.338794976472855,179.024081,135.115288507751
"10883",54328,1,1,0.928281461434371,1.03962683677673,175.58667,183.231122040614
"10884",54335,1,1,1.18673883626522,0.339703768491745,193.331143,135.177681911895
"10885",54336,1,1,0.705006765899865,0.347187966108322,160.257675,135.691511871752
"10886",54339,1,1,-0.0257104194857914,0.449980109930039,110.090055,142.748739090942
"10887",54354,1,1,1.23004059539919,-0.0154129154980183,196.304039,110.797033400589
"10888",54359,2,2,-0.433017591339648,-0.318241447210312,82.126252,90.0062445592373
"10889",54368,1,1,0.91339648173207,-0.0864521712064743,174.564737,105.919810780481
"10890",54371,1,1,0.427604871447903,0.72657310962677,141.21256,161.738319165102
"10891",54373,0,0,-1.62922868741543,-1.42228221893311,0,14.2079753956842
"10892",54374,0,2,-1.62922868741543,-0.393247932195663,0,84.8566505555122
"10893",54376,2,2,-1.62922868741543,-0.339376419782638,0,88.5552163174979
"10894",54383,1,1,-0.265223274695534,-0.105999633669853,93.646224,104.577773548512
"10895",54384,1,1,-0.849797023004059,0.750295877456665,53.512128,163.36701331058
"10896",54385,1,1,-0.00811907983761838,0.626474499702454,111.297794,154.866017369488
"10897",54388,1,1,0.554803788903924,0.343985766172409,149.945442,135.471663820055
"10898",54393,1,1,-0.817320703653586,0.582943379878998,55.7418,151.877374538644
"10899",54395,1,1,0.921515561569689,0.306797593832016,175.122155,132.918498059374
"10900",54407,1,1,0.871447902571042,0.0827376246452332,171.684744,117.535589847845
"10901",54409,1,1,0.0243572395128553,0.849508702754974,113.527466,170.178501281902
"10902",54427,1,1,0.860622462787551,0.524096250534058,170.94152,147.837206218927
"10903",54428,1,2,1.07983761840325,1.20623791217804,185.991806,194.669858238001
"10904",54430,0,0,-1.62922868741543,-1.43281149864197,0,13.4850843594906
"10905",54440,1,2,2.20297699594046,1.49163258075714,263.101296,214.26371967941
"10906",54441,2,1,3.02435723951286,0.903614819049835,319.493417,173.893173847764
"10907",54447,0,0,-1.62922868741543,-0.584473967552185,0,71.727966479457
"10908",54456,1,1,0.671177266576455,1.66049110889435,157.9351,225.856755456823
"10909",54467,1,1,0.543978349120433,0.260341167449951,149.202218,129.729017379426
"10910",54474,2,2,-0.265223274695534,-0.72576254606247,93.646224,62.027754333354
"10911",54489,2,1,0.646820027063599,-0.278282016515732,156.262846,92.7496719407132
"10912",54494,1,1,0.820027063599459,0.739299535751343,168.15443,162.612055984961
"10913",54504,1,1,1.46143437077131,1.4361457824707,212.190452,210.454255953739
"10914",54505,1,1,0.243572395128552,-0.303188860416412,128.577752,91.0396846772424
"10915",54509,1,1,0.790257104194858,1.30392146110535,166.110564,201.376353255291
"10916",54516,1,1,0.592692828146144,0.729941070079803,152.546726,161.969547557648
"10917",54518,1,1,1.65629228687415,0.763625919818878,225.568484,164.282191594582
"10918",54545,1,1,-0.589986468200271,0.0548786483705044,71.349504,115.622923000409
"10919",54557,0,0,-1.62922868741543,-1.98763263225555,0,-24.6063364470495
"10920",54559,1,1,-0.30446549391069,0.0782997235655785,90.952037,117.230904342407
"10921",54565,1,1,-0.700947225981055,0.626066863536835,63.731458,154.838030979317
"10922",54572,1,1,1.59539918809202,0.946221828460693,221.387849,176.818371585289
"10923",54573,2,2,-1.01759133964817,-0.849331080913544,41.992156,53.544117401928
"10924",54590,1,1,-0.232746955345061,-0.505093038082123,95.875896,77.1778893559788
"10925",54600,2,1,2.27604871447903,0.0949403792619705,268.118058,118.373373834331
"10926",54604,1,1,1.23951285520974,0.5917529463768,196.95436,152.482198119183
"10927",54606,2,1,0.535859269282815,0.0259111486375332,148.6448,113.634150123544
"10928",54622,1,1,-0.173207036535859,0.541884064674377,99.963628,149.058434237468
"10929",54623,2,1,0.876860622462787,-0.134419128298759,172.056356,102.626624135785
"10930",54640,1,1,-0.62381596752368,0.288124978542328,69.026929,131.636523737442
"10931",54648,1,1,0.248985115020298,-0.0404619425535202,128.949364,109.077284507552
"10932",54651,2,1,1.96481732070365,0.624606907367706,246.750368,154.73779722572
"10933",54657,1,1,-0.381596752368065,0.176012203097343,85.656566,123.939385599516
"10934",54660,1,1,-0.397834912043302,0.258420526981354,84.54173,129.597155199212
"10935",54667,1,1,-0.303112313937754,-0.877724289894104,91.04494,51.5947726387204
"10936",54671,0,0,-1.62922868741543,-0.72447669506073,0,62.1160348414932
"10937",54673,0,0,-1.62922868741543,-1.65448522567749,0,-1.73399564070465
"10938",54677,1,1,0.579161028416779,0.550781846046448,151.617696,149.669314238164
"10939",54678,1,1,-0.460081190798376,-0.364316552877426,80.268192,86.842943573853
"10940",54685,2,1,2.84844384303112,0.671244621276855,307.416027,157.939724258307
"10941",54687,1,1,-0.335588633288227,0.568559110164642,88.815268,150.889817941591
"10942",54688,1,1,1.35994587280108,0.706894397735596,205.222727,160.387270962061
"10943",54690,1,1,0.244925575101489,0.296232521533966,128.670655,132.193149671624
"10944",54691,1,1,2.14073071718539,1.18497061729431,258.827758,193.209745366027
"10945",54695,1,1,-0.227334235453315,-0.0356196872889996,96.247508,109.409731077733
"10946",54704,1,1,0.442489851150203,0.884704232215881,142.234493,172.594861514023
"10947",54712,2,2,0.979702300405954,-0.573730707168579,179.116984,72.465548426707
"10948",54725,1,1,-0.465493910690122,0.201212480664253,79.89658,125.669518644361
"10949",54728,2,1,2.05412719891746,0.517857193946838,252.881966,147.408861811151
"10950",54741,2,1,0.949932341001353,0.363334715366364,177.073118,136.800072060582
"10951",54746,1,1,0.40595399188092,0.778761446475983,139.726112,165.321325975187
"10952",54752,0,0,-1.62922868741543,-1.18992614746094,0,30.1604551394806
"10953",54770,1,1,0.201623815967524,0.591483473777771,125.697759,152.463697392474
"10954",54776,2,1,-0.629228687415426,-0.301274210214615,68.655317,91.171135593791
"10955",54782,0,1,-1.62922868741543,-0.69197142124176,0,64.3476947197064
"10956",54783,2,1,0.47361299052774,-0.0189794637262821,144.371262,110.552170901382
"10957",54805,2,2,-0.776725304465494,-1.29556167125702,58.52889,22.9080147667996
"10958",54807,1,1,0.733423545331529,-0.184395357966423,162.208638,99.1954902454867
"10959",54809,1,1,0.327469553450609,0.218668282032013,134.337738,126.867952220753
"10960",54810,1,1,0.824086603518268,0.403060793876648,168.433139,139.527478573873
"10961",54827,1,1,3.84844384303112,0.819060802459717,376.071344,168.088091035146
"10962",54831,1,1,0.657645466847091,0.663664817810059,157.00607,157.419330448497
"10963",54840,0,0,-1.62922868741543,-1.57417523860931,0,3.77971197972688
"10964",54847,2,2,-1.62922868741543,0.215884491801262,0,126.67683022
"10965",54850,1,1,-0.336941813261164,-0.0314294658601284,88.722365,109.697412058232
"10966",54858,1,1,-0.175913396481732,0.138503566384315,99.777822,121.364218255746
"10967",54859,1,1,0.208389715832206,0.246265485882759,126.162274,128.76264699944
"10968",54860,1,1,0.250338294993234,0.39557945728302,129.042267,139.013845038454
"10969",54862,1,1,-0.18403247631935,0.242774590849876,99.220404,128.522978494344
"10970",54879,1,1,-0.189445196211096,0.448178172111511,98.848792,142.625026478796
"10971",54883,1,1,0.181326116373478,0.581865549087524,124.304214,151.803375723983
"10972",54884,1,1,0.805142083897158,0.778112292289734,167.132497,165.276758088748
"10973",54908,1,1,1.55615696887686,0.907057702541351,218.693662,174.129546105268
"10974",54910,1,1,1.90798376184032,0.632147192955017,242.848442,155.255477922987
"10975",54913,1,1,0.573748308525034,0.633176147937775,151.246084,155.326121153507
"10976",54915,1,1,-0.281461434370771,0.241894140839577,92.531388,128.462530919784
"10977",54917,1,1,0.976995940460081,0.0866827219724655,178.931178,117.806441755442
"10978",54918,0,0,-1.62922868741543,-0.977414965629578,0,44.7504776941572
"10979",54923,1,1,0.546684709066306,0.120935656130314,149.388024,120.15808780823
"10980",54927,2,2,-0.341001353179973,-0.213360473513603,88.443656,97.2068810556534
"10981",54928,2,1,-0.565629228687415,0.915171205997467,73.021758,174.686581257028
"10982",54930,0,0,-1.62922868741543,-1.32875871658325,0,20.6288610964637
"10983",54933,1,1,0.109607577807848,0.0627447292208672,119.380355,116.162971274738
"10984",54935,2,2,0.0230040595399188,-0.754253447055817,113.434563,60.0717024940402
"10985",54947,2,1,1.60351826792963,0.615589380264282,221.945267,154.118696043878
"10986",54955,1,1,-0.00541271989174559,-0.144288808107376,111.4836,101.949018139836
"10987",54958,1,1,0.281461434370771,-0.420706391334534,131.179036,82.9714813390015
"10988",54967,1,1,0.243572395128552,0.354693710803986,128.577752,136.206821153154
"10989",54976,1,1,0.529093369418133,1.07601225376129,148.180285,185.729174377866
"10990",54979,0,0,-1.62922868741543,-1.56493854522705,0,4.41386009191797
"10991",54981,1,1,-0.633288227334235,0.149268060922623,68.376608,122.103258040618
"10992",54999,0,0,-1.62922868741543,-0.619946658611298,0,69.2925776299506
"10993",55001,2,1,0.514208389715832,0.315199583768845,147.158352,133.495339341918
"10994",55006,1,1,0.622462787550744,0.300954461097717,154.590592,132.517335929228
"10995",55008,1,1,1.84573748308525,1.17650604248047,238.574904,192.628607298912
"10996",55010,2,2,0.146143437077131,-0.6191765666008,121.888736,69.3454485410505
"10997",55019,2,1,1.37077131258457,0.271126240491867,205.965951,130.469469987987
"10998",55025,1,1,0.991880920162382,1.11523175239563,179.953111,188.421801489187
"10999",55038,1,1,4.78484438430311,1.21711850166321,440.36022,195.416868558253
"11000",55042,1,1,0.650879566982408,0.372467964887619,156.541555,137.427118201704
"11001",55045,0,0,-1.62922868741543,-1.48745381832123,0,9.73359858029566
"11002",55059,1,1,0.939106901217862,0.116718180477619,176.329894,119.868535680354
"11003",55067,0,0,-1.62922868741543,-0.807197034358978,0,56.4368437246244
"11004",55072,2,2,0.0473612990527742,-0.00744407949969172,115.106817,111.344136362175
"11005",55073,1,1,1.22056833558863,1.27734446525574,195.653718,199.551701180328
"11006",55091,1,1,-0.460081190798376,-0.0570254065096378,80.268192,107.940114639027
"11007",55092,1,1,0.294993234100135,0.652565062046051,132.108066,156.657273197896
"11008",55106,2,1,1.50744248985115,0.367890685796738,215.349154,137.112863654722
"11009",55113,0,0,-1.62922868741543,-0.282273262739182,0,92.4756516660172
"11010",55118,0,0,-1.62922868741543,-1.02443397045135,0,41.5223730130936
"11011",55122,1,1,-0.476319350473613,0.113136976957321,79.153356,119.622667017427
"11012",55125,1,1,0.083897158322057,0.12524351477623,117.615198,120.453845209156
"11013",55127,1,1,-0.49255751014885,0.159657806158066,78.03852,122.816569293307
"11014",55134,0,1,-1.62922868741543,-0.401943415403366,0,84.2596593994192
"11015",55147,1,2,1.82408660351827,1.27839934825897,237.088456,199.624124507313
"11016",55149,1,1,-0.0189445196211095,0.0523192994296551,110.55457,115.447210087561
"11017",55152,1,1,-0.017591339648173,0.253493845462799,110.647473,129.258912317797
"11018",55156,2,2,0.347767253044655,0.458680808544159,135.731283,143.346088312416
"11019",55159,1,1,0.273342354533153,0.19961342215538,130.621618,125.559734775532
"11020",55161,1,1,-0.0378890392422191,0.234098583459854,109.253928,127.927324456687
"11021",55169,0,0,-1.62922868741543,-1.08939802646637,0,37.062245153777
"11022",55170,1,1,-0.408660351826793,-0.488868445158005,83.798506,78.29179392638
"11023",55171,0,0,-1.62922868741543,-2.17773151397705,0,-37.6576354329844
"11024",55187,1,1,0.31935047361299,0.124087631702423,133.78032,120.374487690309
"11025",55191,1,2,4.24627875507442,2.42046904563904,403.384826,278.033281617036
"11026",55193,2,1,3.43166441136671,0.853125333786011,347.45722,170.426802231809
"11027",55196,1,1,-0.167794316644114,-0.320200204849243,100.33524,89.8717654326103
"11028",55203,1,1,-0.784844384303112,0.210063561797142,57.971472,126.277192425332
"11029",55205,2,2,-1.62922868741543,0.709874391555786,0,160.591863382445
"11030",55207,1,1,0.0798376184032477,0.891725122928619,117.336489,173.076882991528
"11031",55209,2,1,0.178619756427605,-0.431912153959274,124.118408,82.2021461537732
"11032",55216,0,0,-1.62922868741543,-2.35410737991333,0,-49.7667764199891
"11033",55219,1,1,-0.15020297699594,-0.0526011921465397,101.542979,108.243860478601
"11034",55222,2,2,-0.519621109607578,-0.266941756010056,76.18046,93.528241120593
"11035",55226,2,2,-0.293640054127199,0.0965608358383179,91.695261,118.484626794265
"11036",55231,1,1,0.161028416779432,-0.00937848910689354,122.910669,111.211328857385
"11037",55233,2,1,0.577807848443843,0.999160945415497,151.524793,180.452923441521
"11038",55238,1,1,-0.115020297699594,0.177932977676392,103.958457,124.071256987127
"11039",55241,1,1,0.431664411366712,0.761073470115662,141.491269,164.106952351081
"11040",55244,1,1,-0.263870094722598,0.234967708587646,93.739127,127.986994517848
"11041",55250,1,1,0.0568335588633289,0.280439496040344,115.757138,131.10887449997
"11042",55251,1,1,-0.213802435723951,-0.209355160593987,97.176538,97.481867083834
"11043",55258,1,1,0.247631935047361,0.523527324199677,128.856461,147.798146401091
"11044",55261,1,1,-0.140730717185386,0.36093869805336,102.1933,136.635572732421
"11045",55268,2,2,-0.109607577807848,-1.09290814399719,104.330069,36.8212569219911
"11046",55275,1,1,0.109607577807848,0.263198584318161,119.380355,129.925194240315
"11047",55285,2,2,-0.548037889039242,-0.339376419782638,74.229497,88.5552163174979
"11048",55288,1,1,0.799729364005413,0.590330719947815,166.760885,152.384554712855
"11049",55291,1,1,1.71312584573748,1.07941389083862,229.47041,185.962714849729
"11050",55292,0,1,-1.62922868741543,0.101203560829163,0,118.803374550255
"11051",55296,1,1,0.307171853856563,0.537854433059692,132.944193,148.781778601568
"11052",55314,0,0,-1.62922868741543,-0.761086583137512,0,59.6025713702472
"11053",55323,1,1,-0.362652232746955,0.0457339696586132,86.957208,114.99509218458
"11054",55344,1,1,-0.225981055480379,0.457732558250427,96.340411,143.280985887904
"11055",55346,0,0,-1.62922868741543,-1.3924822807312,0,16.2538995995164
"11056",55354,1,1,0.741542625169147,0.0575197897851467,162.766056,115.804251401473
"11057",55378,2,2,0.539918809201624,-0.00744407949969172,148.923509,111.344136362175
"11058",55386,2,1,0.31935047361299,1.16070234775543,133.78032,191.543599627793
"11059",55392,2,2,0.131258457374831,-0.72576254606247,120.866803,62.027754333354
"11060",55399,2,1,0.803788903924222,0.236442938446999,167.039594,128.08827689149
"11061",55401,1,1,-0.0663058186738835,0.367398828268051,107.302965,137.079095020172
"11062",55402,1,1,-0.589986468200271,0.599620401859283,71.349504,153.022340769316
"11063",55404,1,1,0.100135317997294,-0.536786198616028,118.730034,75.0019853727916
"11064",55405,1,1,-0.265223274695534,0.0129086636006832,93.646224,112.741460391551
"11065",55408,1,1,0.0947225981055482,-0.30244305729866,118.358422,91.0908880267113
"11066",55411,1,1,-0.381596752368065,0.349726915359497,85.656566,135.865824237438
"11067",55416,0,1,-1.62922868741543,0.503325581550598,0,146.411189355566
"11068",55417,1,1,-0.552097428958051,0.181494787335396,73.950788,124.315794158359
"11069",55420,1,1,1.09336941813261,0.255246579647064,186.920836,129.379246838835
"11070",55426,2,1,-1.62922868741543,0.87158852815628,0,171.694398694133
"11071",55428,0,1,-1.62922868741543,-0.240260660648346,0,95.3600401805584
"11072",55429,1,1,0.124492557510149,0.119813494384289,120.402288,120.081045437831
"11073",55442,1,1,0.644113667117727,0.51869410276413,156.07704,147.466320051302
"11074",55445,1,1,-0.286874154262517,0.375956177711487,92.159776,137.66660255889
"11075",55447,1,1,-0.100135317997294,0.120583578944206,104.98039,120.133915837409
"11076",55449,1,1,-0.322056833558863,-0.00830215588212013,89.744298,111.28522485613
"11077",55450,0,0,-1.62922868741543,-1.01363039016724,0,42.2640962422347
"11078",55455,1,1,-0.23680649526387,0.594122469425201,95.597187,152.64487847521
"11079",55456,1,1,0.975642760487145,0.760127604007721,178.838275,164.042013613601
"11080",55460,2,1,0.838971583220568,0.107485644519329,169.455072,119.234672997424
"11081",55462,1,1,-0.161028416779431,-0.0331969149410725,100.799755,109.576067281299
"11082",55469,2,1,0.335588633288227,-0.249660924077034,134.895156,94.7146621149783
"11083",55472,1,1,0.167794316644114,0.316472440958023,123.375184,133.582727755737
"11084",55474,1,1,-0.369418132611637,-0.202753454446793,86.492693,97.9351093121104
"11085",55478,1,1,-0.30446549391069,1.02356159687042,90.952037,182.128157902165
"11086",55479,1,1,0.45466847090663,-0.187261834740639,143.07062,98.9986913738798
"11087",55481,1,1,2.59810554803789,0.896986186504364,290.228972,173.438082979078
"11088",55484,1,1,-0.198917456021651,-0.324487924575806,98.198471,89.577390675576
"11089",55485,2,2,0.641407307171854,-0.630636215209961,155.891234,68.5586827330799
"11090",55488,2,1,2.21650879566982,0.512770295143127,264.030326,147.059619161235
"11091",55493,0,0,-1.62922868741543,-1.14269018173218,0,33.4034553403897
"11092",55495,1,1,0.167794316644114,0.23396660387516,123.375184,127.918263356463
"11093",55497,1,1,-0.446549391069012,0.7487513422966,81.197222,163.260972759549
"11094",55500,1,1,-0.569688768606224,0.153714120388031,72.743049,122.408503662616
"11095",55503,1,1,-0.568335588633288,-0.465921342372894,72.835952,79.8672345423234
"11096",55506,0,0,-1.62922868741543,-1.12019729614258,0,34.9477115307884
